potencia_x,potencia_y,potencia_z,potencia_total_xyz
0.000368946868357597,0.00219701567582904,0.00059688650583074,0.00316284905001738
3.68435015153374e-05,4.83536435590825e-05,0.000817897216899999,0.000903094361974419
1.71731099624486e-05,1.85539177881672e-05,0.000304719438813882,0.000340446466564498
1.38033284619878e-05,1.70608402039431e-05,0.000266425357107242,0.000297289525773173
6.16746541170533e-05,5.44636614521958e-05,0.000826984334527493,0.000943122650096742
0.000264875822193524,0.0017647137198791,0.00220185636695006,0.00423144590902268
4.98333754411548e-05,3.86252184014658e-05,0.000734266449277461,0.000822725043120082
0.000113318625210246,8.17569701176731e-05,0.00127981360180188,0.0014748891971298
0.000214944333862517,0.000517839219295152,0.00316347612812226,0.00389625968127992
3.11741974620021e-05,2.73281710415791e-05,0.000758872519314306,0.000817374887817887
2.44751022256395e-05,2.33840179675141e-05,0.000675602838381009,0.000723461958574163
3.20514169068877e-05,5.22703704159369e-05,0.000541206958787149,0.000625528746109973
5.67776607592341e-05,0.000120301191241343,0.000375477382232783,0.000552556234233361
9.75090404918135e-06,8.53269950638011e-06,0.000267506015681994,0.000285789619237556
9.94730664182645e-06,8.257461058403e-06,0.000273353847662014,0.000291558615362244
9.78821918817687e-06,8.95285824432842e-06,0.000285391028101311,0.000304132105533816
1.00983718008253e-05,8.83374761664778e-06,0.000274010708980897,0.00029294282839837
1.06589307598749e-05,9.55819828905376e-06,0.000305318078137812,0.000325535207186741
1.07342037451441e-05,9.38169372911581e-06,0.000272024499550844,0.000292140397025104
2.56504004014345e-05,4.34242458420785e-05,0.0010425174486964,0.00111159209493992
1.03270163566865e-05,9.19423933979484e-06,0.000289640127544019,0.000309161383240501
4.03262230987074e-05,4.24249832595343e-05,0.000707093106218444,0.000789844312576685
1.27002746238618e-05,1.21703702366718e-05,0.00029561642945319,0.000320487074313724
1.28518627174825e-05,1.13683646222748e-05,0.000287271540109068,0.000311491767448826
1.26304865935319e-05,1.15424728164947e-05,0.000275322187715663,0.00029949514712569
1.27393680266225e-05,1.27115223255706e-05,0.00028396860697685,0.000309419497329043
1.63263933541484e-05,1.72015293517468e-05,0.000395484825421809,0.000429012748127705
1.27128304481831e-05,1.3145878036818e-05,0.00027078757974595,0.000296646288230951
1.24761992909971e-05,1.23368047269319e-05,0.000244595962279828,0.000269408966297757
1.29931523719969e-05,1.26505055433604e-05,0.000262080266005571,0.000287723923920928
1.28114021145275e-05,1.22171042562627e-05,0.000252644578287371,0.000277673084658162
1.21285478381315e-05,1.19287397506449e-05,0.000223326949640576,0.000247384237229353
1.23625672658295e-05,1.23326273329938e-05,0.000247291432641884,0.000271986627240707
1.25954039582874e-05,1.32840000285891e-05,0.000257247456663237,0.000283126860650114
1.27198175870841e-05,1.39626816532491e-05,0.00027050780731999,0.000297190306560323
1.23570421640239e-05,1.35437007134632e-05,0.000249873804216796,0.000275774547094284
3.81418578254097e-05,8.12471479823528e-05,0.00154356239926516,0.00166295140507292
7.64867663040768e-05,7.87982169111589e-05,0.00114168060385754,0.00129696558707277
4.4750306088724e-05,3.92199818900513e-05,0.000646241319720654,0.00073021160769943
6.99255238522322e-05,5.24363126207871e-05,0.000764932382760556,0.000887294219233576
3.24212053799602e-05,3.26682626623223e-05,0.000576719234360325,0.000641808702402608
2.90013554668512e-05,3.2147673289103e-05,0.000628171386072967,0.000689320414828921
9.69413992236881e-05,3.22375606099666e-05,0.000732670828449667,0.000861849788283322
0.000246749197446592,0.000419253297106469,0.00273172975995381,0.00339773225450687
1.36712733160635e-05,1.6733130999e-05,0.000356008774699967,0.000386413179015031
3.01674722686032e-05,2.66851440470916e-05,0.000384875392053724,0.000441728008369419
2.45140105709302e-05,3.33624559290617e-05,0.000472081288631795,0.000529957755131787
1.94413785777376e-05,2.5367945063992e-05,0.000383099515169355,0.000427908838811084
2.73065596168509e-05,5.35001138864603e-05,0.000649956276763392,0.000730762950266704
1.3661931705505e-05,1.28713984935861e-05,0.000222806571716023,0.000249339901915114
1.31285870122572e-05,1.24085557280445e-05,0.000215232173728114,0.000240769316468416
3.01241617071299e-05,2.49604716425683e-05,0.000432202229182475,0.000487286862532173
2.07488845418148e-05,2.29797217385642e-05,0.000472643161988652,0.000516371768269031
3.5519290342005e-05,6.4183097844213e-05,0.000833108832343928,0.000932811220530146
6.02768872268737e-05,7.12274237849471e-05,0.00088464482310994,0.00101614913412176
2.88426077371626e-05,2.41546877401828e-05,0.000705164109889604,0.000758161405366949
1.71811137431034e-05,9.59410020259741e-06,0.000301685901762849,0.00032846111570855
2.73728860952803e-05,2.07004797235973e-05,0.000385386595069479,0.000433459960888357
3.18345199128578e-05,2.71793131257409e-05,0.000413592441528239,0.000472606274566837
3.86299754288218e-05,2.25446771154076e-05,0.000478694735606533,0.000539869388150762
3.93494628146302e-05,0.000175769386884754,0.001762490104053,0.00197760895375238
9.56508553273823e-05,0.000238420167337119,0.00298367085284685,0.00331774187551135
1.80174220727617e-05,1.49935070347513e-05,0.000289725583681379,0.000322736512788892
3.02374187457094e-05,3.08088599411863e-05,0.000529097996426648,0.000590144275113544
4.20463007448845e-05,7.06599533105988e-05,0.000569561007217556,0.000682267261273039
9.29604591150677e-06,7.13729709574621e-06,0.00013886222240874,0.000155295565415993
1.07730342917163e-05,8.87495483978166e-06,0.000162070342595102,0.000181718331726599
9.88136954773051e-06,8.41377665038049e-06,0.000147701993602979,0.00016599713980109
9.88131503152463e-06,7.78202614386715e-06,0.000142164770239493,0.000159828111414884
8.79743176416886e-05,0.000263275961811162,0.00122467493329455,0.0015759252127474
3.71665774458691e-05,5.88913846619822e-05,0.000545471815283311,0.000641529777391162
0.000189755649241194,0.000469044329469807,0.00119673787602275,0.00185553785473375
0.000228439768551565,0.000169245630758985,0.00141854526178543,0.00181623066109598
2.92987045936426e-05,4.66675320689908e-05,0.000447261132960771,0.000523227369623404
1.27295412430416e-05,1.41100139117332e-05,0.000248077618089384,0.000274917173244159
1.57532216207199e-05,1.69995151556292e-05,0.000275883695044163,0.000308636431820513
1.43295039196499e-05,1.66528626673039e-05,0.000269976050074671,0.000300958416661625
1.6829392257383e-05,1.65812670081476e-05,0.000255741722987818,0.000289152382253349
1.55730958489074e-05,1.62627112324606e-05,0.000252051824409646,0.000283887631491015
1.19027087448034e-05,1.26389614172174e-05,0.000207288496257319,0.00023183016641934
2.70840543798526e-05,3.73616847787677e-05,0.000349910136677872,0.000414355875836492
3.25400899729624e-05,2.75103210715084e-05,0.000348416327846507,0.000408466738890978
1.46528825091694e-05,1.83036337276469e-05,0.000331979964926032,0.000364936481162848
2.03857577581863e-05,2.11062282496604e-05,0.000366212736422544,0.000407704722430391
1.49458920233913e-05,1.57365004288022e-05,0.000228425822803494,0.000259108215255688
6.40297324310023e-05,3.9483434880476e-05,0.000457451941617573,0.000560965108929052
8.06529203864412e-05,4.59159991047771e-05,0.000678593415482457,0.000805162334973675
3.38128540596692e-05,3.53905203723824e-05,0.000577594899969836,0.000646798274401888
1.7314914934218e-05,1.65484912052025e-05,0.000302727369804279,0.000336590775943699
0.000104516173952016,9.62937491044746e-05,0.000925655206488343,0.00112646512954483
2.72788136791564e-05,3.2367425365339e-05,0.000269264545225457,0.000328910784269952
1.63352783175769e-05,1.72899006426561e-05,0.000286219202780815,0.000319844381741048
1.44782258733193e-05,1.60015096460812e-05,0.000260528628149156,0.000291008363668556
4.69435653229951e-05,4.74786901443893e-05,0.000439738193750356,0.00053416044921774
2.85049191341988e-05,2.04222175807264e-05,0.000314961593300016,0.000363888730014941
1.28552591372389e-05,1.32539856865151e-05,0.000219076282358786,0.00024518552718254
0.000141454043169322,0.000283456970037901,0.0061599895243618,0.00658490053756903
2.00034611743341e-05,2.49147877313224e-05,0.000391507205594184,0.000436425454499841
1.25135377703515e-05,1.1517006396892e-05,0.000219976767675298,0.000244007311842542
2.75118159646126e-05,1.91954958523671e-05,0.000290359106758074,0.000337066418575054
3.08324888952914e-05,2.44337647962421e-05,0.000338538195398863,0.000393804449090396
1.8195342137287e-05,1.57066686663493e-05,0.000292154146919545,0.000326056157723182
0.000108902417326365,0.000352553242883625,0.00187945824236898,0.00234091390257897
2.20624394649382e-05,2.4480008601453e-05,0.000454739077125472,0.000501281525191863
1.22360387521163e-05,1.21796089285767e-05,0.00029424266745912,0.000318658315139813
3.64154071716923e-05,3.88950377145371e-05,0.000465352480730105,0.000540662925616335
1.42349107981796e-05,1.33341037952454e-05,0.000261937236212228,0.000289506250805653
2.23383424733538e-05,2.15274109851353e-05,0.000280568610438812,0.000324434363897301
3.016745953659e-05,4.07879539498243e-05,0.000457649411074598,0.000528604824561012
1.45744143508985e-05,1.28346233468965e-05,0.000236030673222776,0.000263439710920571
1.50330541625419e-05,1.38679270845475e-05,0.000262737067953118,0.000291638049200207
8.09595852670137e-05,9.77963541495495e-05,0.00079186353756011,0.000970619476976673
1.5520546848328e-05,1.51345732418009e-05,0.000348584602709749,0.000379239722799878
2.98230532440309e-05,2.86827878562919e-05,0.000374882746125337,0.00043338858722566
1.59081275596918e-05,1.48052299989137e-05,0.000239746327170016,0.000270459684728622
1.67582120209757e-05,1.80019481572826e-05,0.000242943032817581,0.00027770319299584
1.85722667405069e-05,1.60576218910135e-05,0.000237790910906064,0.000272420799537585
8.67838028506322e-05,0.000416048659260653,0.00383304723494874,0.00433587969706003
2.5283636488728e-05,1.54180911375606e-05,0.000314863100017099,0.000355564827643387
1.13883067933826e-05,1.03761395262866e-05,0.000212504994812214,0.000234269441131883
8.17661807180602e-06,9.76472047128084e-06,0.000195093979668303,0.00021303531821139
1.28061154659404e-05,1.26896652398687e-05,0.000201173517777777,0.000226669298483586
3.89311700491436e-05,3.13541127657578e-05,0.000245370029549752,0.000315655312364654
1.44795776808772e-05,1.77897322597791e-05,0.000218000651575751,0.000250269961516407
2.14659264729227e-05,1.65392823520297e-05,0.000242062037111224,0.000280067245936177
0.00651966499084676,0.00232611780437674,0.00705576971522087,0.0159015525104444
5.87385050066749e-05,0.000356719169688091,0.00147849885242837,0.00189395652712313
1.55473115471502e-05,1.55018935251428e-05,0.000294058722217121,0.000325107927289414
1.15309700831444e-05,1.20282232595743e-05,0.000241531614108118,0.000265090807450837
1.25145902295442e-05,1.4366604507378e-05,0.000250512768219553,0.000277393962956476
1.17688368430496e-05,1.15533293335694e-05,0.000195034884528355,0.000218357050704974
1.19031258491344e-05,1.14167122532491e-05,0.000195789430077635,0.000219109268180019
1.24299812174231e-05,1.16574857849964e-05,0.000202863341846356,0.000226950808848775
1.10985759866982e-05,1.07657662418344e-05,0.00020839254588494,0.000230256888113473
1.12882459244216e-05,1.08467566956292e-05,0.000214472352212319,0.00023660735483237
1.3211563689e-05,1.20573155261469e-05,0.000221354652502753,0.0002466235317179
1.23816247390736e-05,1.13867150161291e-05,0.000202059152502471,0.000225827492257674
1.13489128681264e-05,1.17911640285447e-05,0.000222831747520589,0.00024597182441726
0.000207837740085415,0.000529552117704534,0.00437429155260591,0.00511168141039586
4.90368628686406e-05,4.69577934449695e-05,0.0011306118356732,0.00122660649198681
4.06236162653801e-05,3.53203507792683e-05,0.000377721684452007,0.000453665651496656
1.49582411276032e-05,1.6917401445672e-05,0.000288601117140013,0.000320476759713289
2.18076125211308e-05,2.16873500543381e-05,0.000294752835339462,0.000338247797914931
0.00019459692678596,0.000125066130419484,0.00105110757089424,0.00137077062809969
5.37230872881386e-05,5.52629160906489e-05,0.000602192642024242,0.000711178645403029
2.58485081863863e-05,2.26937956292376e-05,0.000367498176282089,0.000416040480097713
2.09933901665071e-05,1.67627349863841e-05,0.000285616893941658,0.00032337301909455
2.11319536814072e-05,2.22500175988238e-05,0.000333317919130094,0.000376699890410325
1.04578850764009e-05,1.21018058418069e-05,0.000218333961275052,0.00024089365219326
1.16673197825272e-05,1.20690517757049e-05,0.000215181299202401,0.000238917670760633
1.09745444603004e-05,1.20810484744783e-05,0.000206265927742623,0.000229321520677401
1.1169513767124e-05,1.08313282647635e-05,0.000201036992348819,0.000223037834380707
1.08132522797314e-05,1.15759761271354e-05,0.00020653212312098,0.000228921351527847
1.24571986393469e-05,1.31735888863187e-05,0.000198541256684495,0.000224172044210161
1.34243434576894e-05,1.27941198033336e-05,0.000197059282887937,0.00022327774614896
1.22446987934795e-05,1.28093854453131e-05,0.000218518256755775,0.000243572340994567
1.38589115046154e-05,1.36506276297308e-05,0.00022540376187158,0.000252913301005926
6.51544141480694e-05,0.000220324456312591,0.00244426636372791,0.00272974523418857
2.27088552449269e-05,2.54336412231247e-05,0.000390540790301327,0.000438683286769378
1.65882550970999e-05,1.70804681455969e-05,0.000279693770219672,0.000313362493462369
1.14479164656297e-05,1.09485104669368e-05,0.000201190345297235,0.000223586772229801
1.26359174696067e-05,1.33746185187173e-05,0.000223623266902704,0.000249633802891028
1.23795938797945e-05,1.52317906732673e-05,0.0002818792539185,0.000309490638471562
2.94477291972373e-05,2.32458760481886e-05,0.000378961783392137,0.000431655388637563
0.000105576760312949,0.00015640984990893,0.000554132827602457,0.000816119437824335
2.48621647635965e-05,2.28884152740915e-05,0.000331317227098433,0.000379067807136121
3.74398214485071e-05,3.83888208180964e-05,0.000352944710704679,0.000428773352971283
2.67881611481389e-05,3.68528126975788e-05,0.000314822004690223,0.00037846297853594
1.02506399513647e-05,8.40388427965534e-06,0.000206212932790493,0.000224867457021513
1.24291135251284e-05,1.10938928554644e-05,0.000237811684489612,0.000261334690870204
1.15025508389856e-05,1.19408457256493e-05,0.000205134017639073,0.000228577414203708
1.07628189177098e-05,9.99349255937801e-06,0.000202194704783253,0.000222951016260341
1.21528639586894e-05,1.1726649685406e-05,0.00020131149226831,0.000225191005912405
9.77541714328293e-05,0.000146418465354155,0.00101174743651411,0.0012559200733011
1.69133250481137e-05,1.11416999529395e-05,0.000223430493169846,0.000251485518170899
1.60077407300453e-05,1.1682841620539e-05,0.000195022021007919,0.000222712603358503
1.46585793375168e-05,1.30641195130095e-05,0.000198855767205641,0.000226578466056168
4.41362374969194e-05,9.60019164581708e-05,0.00123239296880597,0.00137253112276106
2.38576191040224e-05,3.30649907560037e-05,0.000519444556938206,0.000576367166798232
5.15855447864224e-05,5.122156405377e-05,0.000543193917133096,0.000646001025973288
1.98719614455118e-05,1.88814047778967e-05,0.000305052298856402,0.00034380566507981
2.21953813898722e-05,2.25232804913945e-05,0.000337177288189749,0.000381895950071015
2.10328120084719e-05,2.33916137688551e-05,0.000256814305186856,0.000301238730964183
1.50612833727422e-05,1.37582519865801e-05,0.000255880476029224,0.000284700011388546
1.41068464800625e-05,1.3295186610388e-05,0.000267065747083342,0.000294467780173793
2.96930264827822e-05,3.63123316169146e-05,0.000360269204595318,0.000426274562695015
2.9905921581647e-05,2.1607444507084e-05,0.000349386753585802,0.000400900119674533
1.57184775558063e-05,1.95186335032875e-05,0.000302075920901387,0.00033731303196048
1.55548302500495e-05,1.50604882412407e-05,0.000233366065140672,0.000263981383631963
1.86270507764801e-05,2.1334936671751e-05,0.000262250786989502,0.000302212774437733
1.32699904742703e-05,1.65941523186072e-05,0.000250274732571352,0.000280138875364229
1.47979800919849e-05,1.59110950265679e-05,0.00023380589253035,0.000264514967648903
1.24576430836797e-05,1.25502780471435e-05,0.000203001646116641,0.000228009567247464
2.52217758188381e-05,1.97150685089958e-05,0.000281270526087494,0.000326207370415328
1.08833305088741e-05,1.07495817056107e-05,0.000182083749575838,0.000203716661790323
5.69628232873906e-05,0.000109313102080737,0.00104852687959785,0.00121480280496598
2.25496850930929e-05,2.89060325377637e-05,0.000209631880675696,0.000261087598306553
2.92186835108808e-05,4.57463654307285e-05,0.000430354692681008,0.000505319741622617
9.0204819955831e-06,9.24441031031596e-06,0.000109304603692759,0.000127569495998658
1.77554160800028e-05,1.77837482780353e-05,0.000258595568897266,0.000294134733255304
1.72860793170993e-05,1.34043900076842e-05,0.000245377657469476,0.000276068126794259
2.11814870533362e-05,1.39570739959995e-05,0.000233986916712001,0.000269125477761336
7.75334049543823e-05,0.000887333327472642,0.000555617192159882,0.00152048392458691
9.11937217079897e-06,1.29709392023018e-05,0.000195798631945191,0.000217888943318291
1.90134949646118e-05,1.62118408476358e-05,0.000275794314112263,0.000311019649924511
1.19604075070732e-05,1.16929187865009e-05,0.000219728288275489,0.000243381614569063
