Archivo,Media,DesviacionEstandar
PotenciasOpenSignal_TopS_R3_2024-04-16.txt.csv,0.0728181162422443,0.0628968270504478
PotenciasOpenSignal_TopS_R3_2024-04-16.txt.csv,0.0182141776026818,0.013419308021895
PotenciasOpenSignal_TopS_R4_2024-04-23.txt.csv,0.019840296310555,0.0077112462064326
PotenciasOpenSignal_TopS_R4_2024-04-23.txt.csv,0.0183291475699732,0.00448591550376097
PotenciasOpenSignal_TopS_R4_2024-04-23.txt.csv,0.0413766250300576,0.034151827844398
PotenciasOpenSignal_TopS_R4_2024-04-23.txt.csv,0.0441440998286979,0.0368988326183131
PotenciasOpenSignal_TopS_R4_2024-04-23.txt.csv,0.0327235305110148,0.0212463728464746
PotenciasOpenSignal_TopS_R4_2024-04-23.txt.csv,0.0450406341978335,0.0381996682025216
PotenciasOpenSignal_TopS_R4_2024-04-23.txt.csv,0.050080706207657,0.0425624656402892
PotenciasOpenSignal_TopS_R4_2024-04-23.txt.csv,0.0234158015299071,0.010125217555106
PotenciasOpenSignal_TopXS_R1_2024-04-05.txt.csv,0.0458540718549676,0.0425539417089978
PotenciasOpenSignal_TopXS_R1_2024-04-05.txt.csv,0.0502957251235324,0.0575125034258367
PotenciasOpenSignal_TopXS_R1_2024-04-05.txt.csv,0.0427834382519167,0.0501219221454589
PotenciasOpenSignal_TopXS_R1_2024-04-05.txt.csv,0.039606743495477,0.0512769120996785
PotenciasOpenSignal_TopXS_R1_2024-04-05.txt.csv,0.0422488358174198,0.0273054318838006
PotenciasOpenSignal_TopXS_R1_2024-04-05.txt.csv,0.0552091763186362,0.0462267746408811
PotenciasOpenSignal_TopXS_R1_2024-04-05.txt.csv,0.0421303772940204,0.0488067411625537
PotenciasOpenSignal_TopXS_R1_2024-04-05.txt.csv,0.0373060676322545,0.0491880027265167
PotenciasOpenSignal_TopXS_R2_2024-04-11.txt.csv,0.0313605915991632,0.0372844253659512
PotenciasOpenSignal_TopXS_R2_2024-04-11.txt.csv,0.0293761201264977,0.0429700206251718
PotenciasOpenSignal_TopXS_R2_2024-04-11.txt.csv,0.0352317083279313,0.0430868054085409
PotenciasOpenSignal_TopXS_R2_2024-04-11.txt.csv,0.0375048432805797,0.0398106404985144
PotenciasOpenSignal_TopXS_R2_2024-04-11.txt.csv,0.0239275502348044,0.00850184202905351
PotenciasOpenSignal_TopXS_R2_2024-04-11.txt.csv,0.0476645844520944,0.0397791752560222
PotenciasOpenSignal_TopXS_R2_2024-04-11.txt.csv,0.0252852606784831,0.0252935714038191
PotenciasOpenSignal_TopXS_R2_2024-04-11.txt.csv,0.0234708609791862,0.0210866848267833
PotenciasOpenSignal_TopXS_R3_2024-04-18.txt.csv,0.0236798926408212,0.0189085915129433
PotenciasOpenSignal_TopXS_R3_2024-04-18.txt.csv,0.0353575833177554,0.0458298528987418
PotenciasOpenSignal_TopXS_R3_2024-04-18.txt.csv,0.0371379387242017,0.0468179307372293
PotenciasOpenSignal_TopXS_R3_2024-04-18.txt.csv,0.0368854891777618,0.0418266216241075
PotenciasOpenSignal_TopXS_R3_2024-04-18.txt.csv,0.0339399073870794,0.034941295809382
PotenciasOpenSignal_TopXS_R3_2024-04-18.txt.csv,0.0396016469325192,0.049305378277038
PotenciasOpenSignal_TopXS_R3_2024-04-18.txt.csv,0.0524322025634849,0.043170902693823
PotenciasOpenSignal_TopXS_R3_2024-04-18.txt.csv,0.0221285627930497,0.011025313284192
PotenciasOpenSignal_TopXS_R4_2024-04-29.txt.csv,0.0370762994378608,0.0398040581637652
PotenciasOpenSignal_TopXS_R4_2024-04-29.txt.csv,0.0336296797030974,0.0530978144062393
PotenciasOpenSignal_TopXS_R4_2024-04-29.txt.csv,0.0413433640793657,0.0424826169075417
PotenciasOpenSignal_TopXS_R4_2024-04-29.txt.csv,0.0415105994417459,0.0479835372653713
PotenciasOpenSignal_TopXS_R4_2024-04-29.txt.csv,0.0624719701526423,0.0543392297381751
PotenciasOpenSignal_TopXS_R4_2024-04-29.txt.csv,0.0399234714731302,0.0344072853120888
PotenciasOpenSignal_TopXS_R4_2024-04-29.txt.csv,0.0400642488349885,0.037121985631102
PotenciasOpenSignal_TopXS_R4_2024-04-29.txt.csv,0.025804956909782,0.0202563243764335
