potencia_x,potencia_y,potencia_z,potencia_total_xyz
0.000347815206603255,0.00225320563009786,0.000486278223589821,0.00308729906029093
0.000162355616238559,0.000143137172093385,0.00119909823144809,0.00150459101978004
2.76136328503253e-05,2.53990835945536e-05,0.000539712590591603,0.000592725307036482
2.37040395248762e-05,1.77079290413843e-05,0.000372052197390661,0.000413464165956921
1.66172195009053e-05,1.20263761266825e-05,0.000254502956181384,0.000283146551808972
1.85244683684939e-05,1.38668740390485e-05,0.000292960535361649,0.000325351877769191
1.9744485595463e-05,1.80487159412846e-05,0.000336855721426692,0.00037464892296344
2.23382269412358e-05,1.85889868570908e-05,0.000376259836823547,0.000417187050621874
2.82230145497064e-05,1.862160167299e-05,0.000383514667542416,0.000430359283765113
2.64128183168294e-05,1.98331220863799e-05,0.000324326223170215,0.000370572163573424
2.02786655188276e-05,1.88506367665674e-05,0.000344615618930529,0.000383744921215924
6.60904598880166e-05,4.36979962480394e-05,0.00052956039264869,0.000639348848784746
0.000109456570959362,6.2845161683055e-05,0.000732215288966046,0.000904517021608463
6.66767670234573e-05,0.000100561812094919,0.000897181951025451,0.00106442053014383
9.57451563127441e-05,9.26144027030256e-05,0.000816631737300211,0.00100499129631598
2.75408735578403e-05,2.81388581168509e-05,0.000424867054472014,0.000480546786146706
2.0376218522053e-05,2.12132788849086e-05,0.000307858637190634,0.000349448134597595
3.06238873644517e-05,2.44067395225992e-05,0.000326637098719956,0.000381667725607007
5.03208266163873e-05,3.97587793971101e-05,0.000633383130998799,0.000723462737012296
2.79564175675942e-05,3.08999410115763e-05,0.000378896443837191,0.000437752802416361
2.96166950936694e-05,2.77172065747673e-05,0.000440255390408016,0.000497589292076453
0.000103540866397768,0.000489281246565326,0.00285197061726446,0.00344479273022756
2.87807439036673e-05,2.29885317159887e-05,0.000415489410643382,0.000467258686263037
0.000233571064784626,0.000211031579119452,0.00191467624125348,0.00235927888515756
0.000254154400676745,0.000800990671072262,0.0033670170722125,0.0044221621439615
1.96016737906548e-05,1.74827787375494e-05,0.000279185378303808,0.000316269830832013
3.06227967909969e-05,2.06380656992454e-05,0.000294479457986212,0.000345740320476455
1.63380904591452e-05,1.92842027843699e-05,0.000284768146051519,0.000320390439295034
2.11900312164147e-05,1.96683941986446e-05,0.000259339646053314,0.000300198071468373
2.8395628287604e-05,1.94252450021853e-05,0.000277808243482133,0.000325629116771923
3.18982259503486e-05,2.57390351086388e-05,0.000369721176321173,0.00042735843738016
1.2790005631107e-05,1.36761118773297e-05,0.000222110710095639,0.000248576827604075
1.45484498036927e-05,1.34062835797493e-05,0.000212500314864856,0.000240455048248298
1.73093497157598e-05,1.74873915462548e-05,0.000265543183051494,0.000300339924313509
2.10920959323225e-05,2.14549363550933e-05,0.000291202600098959,0.000333749632386374
0.000148206010404086,6.07901472605717e-05,0.000729999409463354,0.000938995567128012
4.65403212674764e-05,3.16056033060378e-05,0.000455239500946331,0.000533385425519845
1.93413774992488e-05,2.21151377849568e-05,0.000335520739829935,0.00037697725511414
1.5250068243609e-05,1.55378122438279e-05,0.000237162858366128,0.000267950738853565
1.45493442847467e-05,1.55580904347976e-05,0.000239732903885679,0.000269840338605223
2.20508920935742e-05,1.68256569351696e-05,0.000252520330375225,0.000291396879403969
2.71021336847934e-05,2.10363435707286e-05,0.000312111074029782,0.000360249551285304
1.76863807109832e-05,1.69441260144992e-05,0.000262456742486468,0.00029708724921195
2.45848502980365e-05,0.000164864404462182,0.00548937980508191,0.00567882905984213
1.17631245619523e-05,1.4918924453769e-05,0.000285709673304976,0.000312391722320697
1.76988606826303e-05,1.5780321734345e-05,0.000269086758763883,0.000302565941180859
4.1240561591882e-05,4.39275804281493e-05,0.00037957652973006,0.000464744671750091
0.000193286554462062,0.000269815049678928,0.00118399490482271,0.0016470965089637
0.000102963003540131,6.16228899556619e-05,0.000695994144014796,0.000860580037510589
9.08359479245531e-05,0.000150281476524449,0.00244090530782569,0.00268202273227469
4.4883860701655e-05,4.25126550192582e-05,0.000468472268835031,0.000555868784555944
2.37110557862181e-05,3.93778458810168e-05,0.000298080708608114,0.000361169610275349
4.27120586490481e-05,2.75921529336006e-05,0.00029526148858496,0.000365565700167609
5.51399655127654e-05,4.31789300268106e-05,0.000487028212941053,0.000585347108480629
2.62733807393451e-05,3.71721181448146e-05,0.000395323293556243,0.000458768792440403
9.1171737053049e-05,7.40486373948876e-05,0.000720146794676903,0.00088536716912484
5.4329277130498e-05,5.67718201264965e-05,0.000542154050030422,0.000653255147287417
2.44780129788477e-05,3.77084398728441e-05,0.000578736727097414,0.000640923179949106
9.01185331153296e-05,9.39557879152292e-05,0.000917453431610572,0.00110152775264113
4.62696796831004e-05,0.000141420231885904,0.00110089040670321,0.00128858031827221
1.79694494531246e-05,2.17058800817189e-05,0.000310391010543612,0.000350066340078455
4.45961684420898e-05,4.5572009675262e-05,0.000544610419041612,0.000634778597158963
4.26302944126812e-05,5.18318086806985e-05,0.000620079767956782,0.000714541871050162
2.0304860259231e-05,2.81709240777605e-05,0.000485304079302095,0.000533779863639086
2.32863050654048e-05,2.86630051106874e-05,0.000426155770793712,0.000478105080969805
4.55947158627593e-05,3.98011467994729e-05,0.000561555627412139,0.000646951490074371
9.15998152027657e-05,8.4178738071758e-05,0.00110877691304925,0.00128455546632377
2.62311857228743e-05,2.82179071087576e-05,0.000415833086187786,0.000470282179019418
1.18017648619036e-05,1.11671785272877e-05,0.000216178140012378,0.000239147083401569
9.89256274624898e-05,8.26036404623393e-05,0.000747029384722435,0.000928558652647264
0.000206167501949883,9.06563828611499e-05,0.000903543451313861,0.00120036733612489
9.7564979746084e-05,8.97319582953142e-05,0.000702802039561116,0.000890098977602514
3.0728200160267e-05,3.15124738557257e-05,0.000421748169881138,0.000483988843897131
0.000159894930822396,7.48475165276069e-05,0.000832435973064593,0.0010671784204146
6.43169678117146e-05,6.9919836686079e-05,0.000627518276411888,0.000761755080909682
3.73676578402649e-05,3.30040992931352e-05,0.000420714653624797,0.000491086410758197
1.60037385681902e-05,1.53970685275477e-05,0.000233336124824634,0.000264736931920372
4.70444969768201e-05,4.19654448479885e-05,0.000397501327918918,0.000486511269743727
3.78521869887099e-05,2.3402048740721e-05,0.000381980716627088,0.000443234952356519
2.31894655887087e-05,1.62457514549517e-05,0.00026515371331954,0.0003045889303632
2.23033501725559e-05,1.64287886443527e-05,0.000277860561773739,0.000316592700590648
2.11309198869003e-05,1.68853068260476e-05,0.000285890507072834,0.000323906733785782
4.64581584364752e-05,2.22535281479495e-05,0.000333766420838056,0.000402478107422481
3.07680641674781e-05,1.84334512376273e-05,0.000289288240915853,0.000338489756320958
3.38061269447181e-05,4.23128319028772e-05,0.000534908590466768,0.000611027549314364
6.88729903507912e-05,0.000379278842476315,0.00159180642377238,0.00203995825659948
4.46825475764647e-05,3.2212304989275e-05,0.000485280025489308,0.000562174878055047
2.96622710652942e-05,2.56934784816641e-05,0.000337192057727723,0.000392547807274681
2.22548010791373e-05,1.49391101250511e-05,0.000245978151196792,0.000283172062400981
2.15395113652223e-05,2.48927190478282e-05,0.000328749091949616,0.000375181322362666
2.16421034185254e-05,2.13252162100581e-05,0.000266053970417704,0.000309021290046287
1.69315761981504e-05,1.93833624562806e-05,0.000229739328803811,0.000266054267458242
1.78593041662948e-05,1.36478823060107e-05,0.000266710751157184,0.000298217937629489
1.76008278975044e-05,2.08705168313781e-05,0.000333803498150841,0.000372274842879723
0.000101330073385449,5.42892052836991e-05,0.000607366650124885,0.000762985928794033
2.08230371420023e-05,2.84804656551313e-05,0.000440652491942116,0.00048995599473925
0.000115421595760135,9.57307258648533e-05,0.000768580786908192,0.000979733108533181
0.000104631831743464,9.13587891775591e-05,0.00077567746455046,0.000971668085471483
1.60533981895152e-05,1.63094955101563e-05,0.000216186512523887,0.000248549406223559
1.36553453581844e-05,1.43371838424488e-05,0.000232744026234103,0.000260736555434736
1.07691582111267e-05,1.25527285631395e-05,0.000222727976739586,0.000246049863513852
1.46863513802135e-05,1.56813388766866e-05,0.000255854873179554,0.000286222563436454
1.27868377501579e-05,1.4039782116023e-05,0.00022805496510423,0.000254881584970411
1.98564421304986e-05,1.877495467037e-05,0.000257857430705876,0.000296488827506745
1.66279879327119e-05,2.31115840085603e-05,0.000270593103568721,0.000310332675509994
2.20625652598251e-05,1.98394834442585e-05,0.000280756176265806,0.000322658224969889
2.25098235365343e-05,2.22812161199854e-05,0.000328078742232961,0.000372869781889481
1.41296013872442e-05,1.82952531102796e-05,0.000275920732879631,0.000308345587377155
4.63366092023207e-05,0.000336845504472828,0.00290884474547581,0.00329202685915095
2.96093121355252e-05,3.24806834545792e-05,0.000390308763171593,0.000452398758761698
8.382493548082e-05,4.5237585018076e-05,0.000523122995956048,0.000652185516454944
0.000172362646907024,0.000187669536409719,0.00112168856803985,0.0014817207513566
0.000161336623948666,0.000231219892500708,0.00180581804181871,0.00219837455826809
0.000175703018396389,8.65988560996901e-05,0.000723508760546497,0.000985810635042576
7.41912371719674e-05,4.89787115759252e-05,0.0004729622164365,0.000596132165184393
0.00019317248808391,0.000122036896986005,0.00136512115211134,0.00168033053718125
0.00020854771551114,0.000347469762389788,0.00441866850913189,0.00497468598703282
2.86973787803249e-05,2.88696725552895e-05,0.000368802227392946,0.00042636927872856
1.5451949741894e-05,1.28673577194031e-05,0.000198826253929636,0.000227145561390933
