potencia_x,potencia_y,potencia_z,potencia_total_xyz
0.000269868735675733,0.00220997763772747,0.000691328467528319,0.00317117484093153
2.66113680620876e-05,2.25200742209063e-05,0.000529194417660344,0.000578325859943338
1.44365320371412e-05,1.47510874548058e-05,0.000404328804085347,0.000433516423577294
1.55557880785559e-05,1.53531594471315e-05,0.000345351906788733,0.00037626085431442
2.13676539690937e-05,2.12482664882624e-05,0.000377109055567635,0.000419724976024991
2.5728358784238e-05,2.40998604864062e-05,0.000423078567923549,0.000472906787194193
9.75771892151573e-05,0.000166738896329853,0.00251891245369421,0.00278322853923922
2.8636831954583e-05,2.24841910102125e-05,0.000415111020562908,0.000466232043527703
2.81195212046231e-05,1.97510797151376e-05,0.000410882615851718,0.000458753216771479
3.45679089793146e-05,3.49810491206021e-05,0.000586851871081646,0.000656400829181563
1.44794692615741e-05,1.57074459174546e-05,0.000358704341439909,0.000388891256618937
1.62727128493705e-05,2.44074140661645e-05,0.000273262892967616,0.000313943019883151
1.71214293997856e-05,1.6550003209426e-05,0.000257419426458828,0.000291090859068039
1.41884169222164e-05,1.29149994188206e-05,0.000267301839432306,0.000294405255773343
1.73372689133529e-05,1.7794784496736e-05,0.000350142705070635,0.000385274758480723
1.32647298938727e-05,1.31843372803046e-05,0.000262824480728761,0.000289273547902939
1.43050584769702e-05,1.53395226449829e-05,0.000249768050273909,0.000279412631395862
1.95438931107734e-05,3.02564128314612e-05,0.00037561579719812,0.000425416103140354
6.77056510326448e-05,0.00017164175591523,0.00372093252743473,0.00396027993438261
3.0266833203637e-05,2.10856756389547e-05,0.000564372098144651,0.000615724606987242
7.31429245468885e-05,6.87963917662104e-05,0.000602682065390819,0.000744621381703918
1.24876689890767e-05,1.39768865867648e-05,0.000267413008447867,0.000293877564023709
2.54306162380511e-05,2.0721338292601e-05,0.000282350994236729,0.000328502948767381
3.76655902304158e-05,2.85034104077278e-05,0.000422455566858094,0.000488624567496238
2.68388499676281e-05,2.3235957421997e-05,0.000354157032009669,0.000404231839399294
2.49167227930862e-05,1.75569464126715e-05,0.000262278846659377,0.000304752515865134
2.15878732063712e-05,1.67508951204598e-05,0.000247425620164823,0.000285764388491654
2.20932824403286e-05,2.86448614113197e-05,0.000460727649541909,0.000511465793393557
2.00427658747124e-05,2.02406723470194e-05,0.00031809699948694,0.000358380437708671
1.15725111536284e-05,1.55237176993589e-05,0.00022980307819347,0.000256899307046457
3.19478422911938e-05,3.24097785694159e-05,0.000422932468782266,0.000487290089642875
2.16600868332234e-05,2.04434750074599e-05,0.000308667750512628,0.000350771312353312
1.85139113691756e-05,1.39181188419063e-05,0.000222041029745095,0.000254473059956177
1.95073268964563e-05,1.77684486887554e-05,0.000303561611352279,0.000340837386937491
1.71655919060936e-05,1.46954207479198e-05,0.00025264726136686,0.000284508274020873
1.7698592923287e-05,2.14891856390151e-05,0.000250186397495601,0.000289374176057903
2.50915974982022e-05,1.95020843615721e-05,0.000284722914154829,0.000329316596014603
2.97065391136923e-05,2.33597450315351e-05,0.000362610384536862,0.00041567666868209
4.88957894023336e-05,4.94676307951286e-05,0.000556617786365434,0.000654981206562896
3.1346220868835e-05,2.33253476144798e-05,0.000341185697320633,0.000395857265803948
4.20016928351763e-05,3.3108583786749e-05,0.000441163687692649,0.000516273964314574
6.80144896572396e-05,0.000122295309417536,0.00135408077180632,0.0015443905708811
0.00012734255061872,0.000181135248981042,0.00155719538752733,0.00186567318712709
0.000105799485852744,0.000188967178063185,0.00239089100985662,0.00268565767377255
3.47943206441927e-05,4.53377679263127e-05,0.00049700396177974,0.000577136050350245
2.15314186071016e-05,2.27248416491713e-05,0.000242808813825557,0.00028706507408183
2.56497711750653e-05,3.30839157284233e-05,0.000526784262096917,0.000585517949000406
6.21404030169906e-05,5.70824171113028e-05,0.000521392976690616,0.000640615796818909
3.71802719654745e-05,2.74786136245318e-05,0.000389530098989053,0.000454188984579059
2.22467620951659e-05,2.09408958114458e-05,0.000350383194776899,0.000393570852683511
0.0001209609582418,0.000118823936091604,0.000806468277320685,0.00104625317165409
8.20959586068444e-05,9.73277033607074e-05,0.0012874782579207,0.00146690191988825
4.10012600487441e-05,3.65589141950565e-05,0.000728826696030784,0.000806386870274584
2.40509237289777e-05,2.08302463122809e-05,0.000403236831819819,0.000448118001861077
3.11078885378989e-05,3.11853088889811e-05,0.000512540284787229,0.000574833482214109
2.91075730706287e-05,3.43361723715642e-05,0.000428790204621032,0.000492233950063225
4.23151467488641e-05,4.87093878368941e-05,0.00055856043671603,0.000649584971301788
5.3574444990539e-05,3.08063112773431e-05,0.000452567405626582,0.000536948161894464
3.10683813821568e-05,2.13496748584023e-05,0.000372321932897935,0.000424739989138494
1.23710456678123e-05,1.24518490284862e-05,0.000197179134070769,0.000222002028767067
8.28990561338203e-06,8.6016408577644e-06,0.000140725849488938,0.000157617395960084
8.76359200978868e-06,8.95504174757901e-06,0.000157869699431331,0.000175588333188699
3.20948899542458e-05,2.20432426695515e-05,0.000289554423987083,0.00034369255661088
3.57681726436276e-05,0.000127446774741637,0.00188131618269227,0.00204453113007754
3.94652938215907e-05,4.21623283232892e-05,0.00046462620281296,0.00054625382495784
1.80553379783086e-05,1.55123049152132e-05,0.000276792889143179,0.000310360532036701
2.38909623462535e-05,2.69992127173857e-05,0.000344080847491355,0.000394971022554994
1.54404462838459e-05,1.24042339056758e-05,0.000243770914773208,0.000271615594962729
1.80452553061605e-05,1.5269797768244e-05,0.000266690988400479,0.000300006041474883
1.2603726403003e-05,1.4731094536097e-05,0.000229498106120544,0.000256832927059644
1.87275026405485e-05,1.42332565613698e-05,0.000230254094255272,0.00026321485345719
1.46686058240367e-05,1.58905595819204e-05,0.000226521146248468,0.000257080311654425
1.17318984995948e-05,1.37725983188586e-05,0.000213018617760317,0.00023852311457877
1.37893420345163e-05,1.23900407239515e-05,0.000196030034001812,0.00022220941676028
1.02170933428335e-05,1.25537956730414e-05,0.000188786505991375,0.00021155739500725
1.58236171742158e-05,2.36563202993917e-05,0.000247708388047461,0.000287188325521068
1.11501697316149e-05,1.20562678542095e-05,0.000191954242476495,0.000215160680062319
1.28618617698751e-05,1.252198037318e-05,0.000195937217823298,0.000221321059966353
1.19268313811993e-05,1.11554840656119e-05,0.000177889915374488,0.000200972230821299
1.38746692744888e-05,1.32299657874144e-05,0.000192448370913305,0.000219553005975209
1.00782886609989e-05,1.103661022756e-05,0.000168281035151256,0.000189395934039815
1.39663646530539e-05,1.29895254187242e-05,0.000186444920001807,0.000213400810073585
1.14926787399446e-05,1.21033065356717e-05,0.000188794887308657,0.000212390872584274
2.11824435081855e-05,1.53890428067632e-05,0.000225653383521573,0.000262224869836521
1.13155012508415e-05,1.17157814160088e-05,0.000185233859622857,0.000208265142289708
1.24145032858676e-05,1.27358777876244e-05,0.000189580476390886,0.000214730857464378
1.21410075110516e-05,1.23669732521147e-05,0.000197304963307714,0.000221812944070881
2.06151827873095e-05,1.78681784441514e-05,0.000242232926731503,0.000280716287962964
1.86894021660608e-05,1.50136956497659e-05,0.000213131222392464,0.000246834320208291
1.23846695564195e-05,1.41080786969677e-05,0.000193996847913318,0.000220489596166705
2.85568464501751e-05,2.34006782745472e-05,0.00022702364081706,0.000278981165541782
7.84459917236191e-05,5.46804288095369e-05,0.000450341931245325,0.000583468351778481
6.33006560915664e-05,7.43879479221729e-05,0.000517811635416085,0.000655500239429824
1.4746275965763e-05,2.63373400119776e-05,0.000274179830437221,0.000315263446414961
2.37203170165926e-05,1.73603641116652e-05,0.000251434271605019,0.000292514952733277
2.06745651901464e-05,1.33255163671261e-05,0.000258647692468936,0.000292647774026209
4.2197719600465e-05,2.76850852335249e-05,0.00039336065428835,0.00046324345912234
2.83185182857271e-05,2.28086323705095e-05,0.00032337413018459,0.000374501280840827
2.27193965593811e-05,1.42452343263566e-05,0.000277047350816135,0.000314011981701872
2.46906429839334e-05,1.62119900337107e-05,0.000365083987178307,0.000405986620195951
3.59202710449651e-05,4.0145728639466e-05,0.000814355775356089,0.00089042177504052
5.73341406069949e-05,4.82881163516422e-05,0.000673095755654201,0.000778718012612838
3.95683794739027e-05,5.38617720435612e-05,0.000871554866175743,0.000964985017693207
2.67245564334507e-05,2.78154746654322e-05,0.000645791252961312,0.000700331284060195
5.12244973954971e-05,8.25700758681173e-05,0.00115674183586186,0.00129053640912547
1.53719539642394e-05,1.34624933518406e-05,0.000313179453357606,0.000342013900673686
2.47508505221785e-05,2.6669343578161e-05,0.000452971652642552,0.000504391846742892
3.61359311973629e-05,0.000130873952161239,0.00135500128964688,0.00152201117300548
1.40391976672077e-05,1.77102289493911e-05,0.000352092845511567,0.000383842272128166
2.23831143537129e-05,1.90668988552987e-05,0.000304402475579266,0.000345852488788278
1.19895037144135e-05,1.32432500050997e-05,0.000357199294950499,0.000382432048670012
1.67149749305164e-05,1.59045468292844e-05,0.000274642971416383,0.000307262493176184
1.64377276652906e-05,1.12896358944483e-05,0.00022595478217753,0.000253682145737269
1.09098584831809e-05,1.14886464300839e-05,0.000211742297008718,0.000234140801921982
1.72231460726325e-05,1.59052876223813e-05,0.000244060926492163,0.000277189360187177
2.43675379818945e-05,1.87930781337144e-05,0.000276761134648331,0.00031992175076394
3.21942462866825e-05,2.91948180188197e-05,0.000280699997926231,0.000342089062231733
2.75636074937652e-05,2.30232530489379e-05,0.000259010435306887,0.00030959729584959
0.00031197626654476,0.000275242315014763,0.0010116312879152,0.00159884986947472
7.88536318383956e-06,7.67160935079829e-06,0.000236288942936534,0.000251845915471172
8.02348832194633e-06,7.75409179753861e-06,0.000213469278807652,0.000229246858927137
1.82746445131381e-05,1.53538091397478e-05,0.000368243187006253,0.000401871640659139
1.23851680391033e-05,1.42654460703924e-05,0.000252254096563742,0.000278904710673238
8.7498462250716e-06,7.25352187805175e-06,0.000206794768839225,0.000222798136942349
8.47226627320699e-06,7.53359909840265e-06,0.000201301689918791,0.000217307555290401
9.26386761798331e-06,8.1658721511203e-06,0.000203997061087538,0.000221426800856642
1.81115320378339e-05,3.31700308961548e-05,0.000359139975119027,0.000410421538053016
3.17145535393859e-05,4.72829208262286e-05,0.000334268559838235,0.00041326603420385
8.75788004875825e-05,0.000235571234671843,0.00359116401721467,0.0039143140523741
2.3710045318598e-05,5.04657943721883e-05,0.00037861667549347,0.000452792515184257
1.32876256839332e-05,1.30096178403296e-05,0.000243393811664413,0.000269691055188676
1.75940972914632e-05,1.84521409530783e-05,0.00024414288517047,0.000280189123415012
