Archivo,Media,DesviacionEstandar
mSQI_OpenSignal_TopS_R4_2024-04-23.txt.csv,0.72911677647036,0.140848251321084
mSQI_OpenSignal_TopS_R4_2024-04-23.txt.csv,0.733292160606358,0.13652360289355
mSQI_OpenSignal_TopS_R4_2024-04-23.txt.csv,0.624805978401402,0.282764256598566
mSQI_OpenSignal_TopS_R4_2024-04-23.txt.csv,0.689532692361545,0.271277413602171
mSQI_OpenSignal_TopS_R4_2024-04-23.txt.csv,0.763376512510067,0.224808987922474
mSQI_OpenSignal_TopS_R4_2024-04-23.txt.csv,0.654825231837727,0.293905182856646
mSQI_OpenSignal_TopS_R4_2024-04-23.txt.csv,0.8361982732281,0.136601731857551
mSQI_OpenSignal_TopS_R4_2024-04-23.txt.csv,0.764602694413436,0.0682356249078096
mSQI_OpenSignal_TopXS_R1_2024-04-05.txt.csv,0.524216202629118,0.372536935552643
mSQI_OpenSignal_TopXS_R1_2024-04-05.txt.csv,0.386919056607496,0.342282950795186
mSQI_OpenSignal_TopXS_R1_2024-04-05.txt.csv,0.256770148123963,0.302289279223862
mSQI_OpenSignal_TopXS_R1_2024-04-05.txt.csv,0.313117635581177,0.326544374524363
mSQI_OpenSignal_TopXS_R1_2024-04-05.txt.csv,0.66201693962118,0.329490848293039
mSQI_OpenSignal_TopXS_R1_2024-04-05.txt.csv,0.318731011672162,0.32518686494882
mSQI_OpenSignal_TopXS_R1_2024-04-05.txt.csv,0.287140418315879,0.276135503393057
mSQI_OpenSignal_TopXS_R1_2024-04-05.txt.csv,0.387242973706749,0.272006657566222
mSQI_OpenSignal_TopXS_R2_2024-04-11.txt.csv,0.781508259577758,0.287336972592606
mSQI_OpenSignal_TopXS_R2_2024-04-11.txt.csv,0.812792167564013,0.253634868705337
mSQI_OpenSignal_TopXS_R2_2024-04-11.txt.csv,0.763688649807678,0.307305109097928
mSQI_OpenSignal_TopXS_R2_2024-04-11.txt.csv,0.788692034011022,0.230401711407054
mSQI_OpenSignal_TopXS_R2_2024-04-11.txt.csv,0.886561156927032,0.0548236195406921
mSQI_OpenSignal_TopXS_R2_2024-04-11.txt.csv,0.708077262913389,0.265843489986134
mSQI_OpenSignal_TopXS_R2_2024-04-11.txt.csv,0.757015739318078,0.116415059207411
mSQI_OpenSignal_TopXS_R2_2024-04-11.txt.csv,0.700721644379355,0.188428710322585
mSQI_OpenSignal_TopXS_R3_2024-04-18.txt.csv,0.775334698339378,0.279690875975883
mSQI_OpenSignal_TopXS_R3_2024-04-18.txt.csv,0.717826421132558,0.33547481606728
mSQI_OpenSignal_TopXS_R3_2024-04-18.txt.csv,0.669422512137925,0.360271563140879
mSQI_OpenSignal_TopXS_R3_2024-04-18.txt.csv,0.490745609750633,0.32704031951161
mSQI_OpenSignal_TopXS_R3_2024-04-18.txt.csv,0.429832160196601,0.314809806084817
mSQI_OpenSignal_TopXS_R3_2024-04-18.txt.csv,0.625564393446624,0.339322722492098
mSQI_OpenSignal_TopXS_R3_2024-04-18.txt.csv,0.369092875026856,0.274693754600691
mSQI_OpenSignal_TopXS_R3_2024-04-18.txt.csv,0.62665761830303,0.247410107568436
mSQI_OpenSignal_TopXS_R4_2024-04-29.txt.csv,0.718045883671483,0.306587979349228
mSQI_OpenSignal_TopXS_R4_2024-04-29.txt.csv,0.782225684486559,0.278706502518919
mSQI_OpenSignal_TopXS_R4_2024-04-29.txt.csv,0.710823948185302,0.287481953903107
mSQI_OpenSignal_TopXS_R4_2024-04-29.txt.csv,0.73799356929824,0.262795694046061
mSQI_OpenSignal_TopXS_R4_2024-04-29.txt.csv,0.513843643563127,0.337720495092931
mSQI_OpenSignal_TopXS_R4_2024-04-29.txt.csv,0.791941552513743,0.221889101266933
mSQI_OpenSignal_TopXS_R4_2024-04-29.txt.csv,0.742474046655758,0.26785264626531
mSQI_OpenSignal_TopXS_R4_2024-04-29.txt.csv,0.737778438013614,0.225381859861276
